entry_id,title,authors,year,journal,volume,pages,doi,arxiv_id,keywords,publication_type,featured,citation_count,research_area,relevance_score,abstract
10.1103/physrevd.102.062002,Experimental demonstration of time-delay interferometry with optical frequency comb,Quentin Vinckier; Massimo Tinto; Ivan Grudinin; Daniel Rieländer; Nan Yu,2020,Physical Review D,,,10.1103/physrevd.102.062002,,,journal,False,0,instrument,0.0,
10.1038/s41550-020-1141-0,Hopes and concerns for astronomy of satellite constellations,Igor Levchenko; Shuyan Xu; Yue-Liang Wu; Kateryna Bazaka,2020,Nature Astronomy,,,10.1038/s41550-020-1141-0,,,journal,False,0,mission_design,0.0,
10.1088/2631-7990/ab8864,Ultraprecision intersatellite laser interferometry,Min Ming; Yingxin Luo; Yu-Rong Liang; Jingyi Zhang; Huizong Duan; Hao Yan; Yuan-Ze Jiang; Ling‐Feng Lu; Qing Xiao; Zebing Zhou; Hsien-Chi Yeh,2020,International Journal of Extreme Manufacturing,,,10.1088/2631-7990/ab8864,,,journal,False,0,instrument,0.0,
10.1063/1.5088135,Effective decrease of photoelectric emission threshold from gold plated surfaces.,Peter J. Wass; Daniel Hollington; Timothy J. Sumner; Fangchao Yang; Markus Pfeil,2019,Review of Scientific Instruments,,,10.1063/1.5088135,1901.01057,,preprint,False,0,mission_design,0.0,
2018-innermost-stable-circular-orbit-of-spinning-test-p,Innermost stable circular orbit of spinning test particle in Kerr-AdS black hole background,Yu-Peng Zhang; Shao-Wen Wei; P. Amaro-Seoane; Jie Yang; Yu-Xiao Liu,2018,,,,,,,journal,False,0,mission_design,0.0,
10.1016/j.optcom.2025.132679,A transportable cubic silicon optical reference cavity with low vibration sensitivity for space applications,Dongdong Jiao; Jing Gao; Pan Wu; Xue Deng; Mengfan Wu; Linbo Zhang; Guanjun Xu; Qi Zang; Jie Cui; Tao Liu; Bo Qu,2026,Optics Communications,,,10.1016/j.optcom.2025.132679,,,journal,False,0,,0.0,
10.7498/aps.75.20251708,Detector characterization of laser interferometer gravitational-wave detectors,QIN Geyu; HE Jibo,2026,Acta Physica Sinica,,,10.7498/aps.75.20251708,,,journal,False,0,instrument,0.0,
10.1016/j.optlastec.2024.111902,High efficiency deep ultraviolet micro-LED and optical fiber coupling for low power charge management applications,Yuandong Ruan; Honggang Li; Jiangxie Jia; Yuning Gu; Zhihao Zhang; Daqi Shen; Xiangyang Chen; Qingqing Li; Wei Hong; Xugao Cui; Shanduan Zhang; Yanzheng Bai; Pengfei Tian,2025,Optics & Laser Technology,,,10.1016/j.optlastec.2024.111902,,,journal,False,0,,0.0,
10.1109/TIM.2025.3545169,A High-Generalization Variational Denoising Autoencoder for Micronewton Thrust Signal Noise Removal and Step Reconstruction,Xingyu Chen; Liye Zhao; Jiawen Xu; Zhikang Liu; Zhuoping Dai; Luxiang Xu; Ning Guo; Hong Zhang,2025,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2025.3545169,,,journal,False,0,data_analysis,0.0,
10.3788/gzxb20255402.0254102,空间引力波探测卫星无拖曳控制系统微扰动机理建模研究（特邀）,杨政霖 YANG Zhenglin; 李卿 Li Qing; 邓少龙 DENG Shaolong; 王晨 Wang Chen; 张照国 ZHANG Zhaoguo; 刘磊 Liu Lei; 马彩文 Ma Caiwen,2025,ACTA PHOTONICA SINICA,,,10.3788/gzxb20255402.0254102,,,journal,False,0,,0.0,
10.1109/TIM.2023.3341134,A Self-Supervised Contrastive Denoising Autoencoder-Based Noise Suppression Method for Micro Thrust Measurement Signals Processing,Xingyu Chen; Liye Zhao; Jiawen Xu; Zhikang Liu; Chengxin Zhang; Luxiang Xu; Ning Guo,2024,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2023.3341134,,,journal,False,0,instrument,0.0,
10.3788/gzxb20245301.0122002,高倍率低波前畸变引力波探测望远镜的光学设计,梁荣 LIANG Rong; 周晓军 Zhou Xiaojun; 邹纯博 ZOU Chunbo; 许黄蓉 XU Huangrong; 李辰溪 Li Chenxi; 于涛 Yu Tao; 鱼卫星 YU Weixing,2024,ACTA PHOTONICA SINICA,,,10.3788/gzxb20245301.0122002,,,journal,False,0,,0.0,
10.3788/irla20240247,深空激光通信发展现状与趋势分析（封面文章·特邀）,高铎瑞 Gao Duorui; 孙铭阳 Sun Mingyang; 何明泽 HE Mingze; 郏帅威 Jia Shuaiwei; 谢壮 Xie Zhuang; 姚斌 YAO Bin; 汪伟 Wang Wei,2024,Infrared and Laser Engineering,,,10.3788/irla20240247,,,journal,False,0,,0.0,
10.3788/aos222100,空间引力波望远镜远场相位噪声抑制方法,陈胜楠 Chen Shengnan; 王春艳 Wang Chunyan; 孙浩 Sun Hao; 姜会林 Jiang Huilin,2023,Acta Optica Sinica,,,10.3788/aos222100,,,journal,False,0,,0.0,
2022-figuring-the-ﬁne-structure-of-the-black-hole-at-th,Figuring the ﬁne structure of the black hole at the Galactic Center with extremely large mass-ratio inspirals,Shu-Cheng Yang; Hui-Long Luo; W. Han; Yuanyuan Zhang,2022,,,,,,,journal,False,0,,0.0,
2022-constraining-primordial-black-holes-with-relativis,Constraining primordial black holes with relativistic degrees of freedom,Junsong Cang; Yin-Zhe Ma; Yu Gao,2022,,,,,,,journal,False,0,,0.0,
2022-a-mock-data-study-for-3g-ground-based-detectors-th,A mock data study for 3G ground-based detectors: the performance loss of matched ﬁltering due to correlated confusion noise,Shichao Wu; A. Nitz,2022,,,,,,,journal,False,0,data_analysis,0.0,
2021-the-analytical-effective-one-body-formalism-for-ex,The analytical effective-one-body formalism for extreme-mass-ratio limits: general orbits,Chen Zhang; W. Han; Xingyu Zhong; Gang Wang,2021,,,,,,,journal,False,0,mission_design,0.0,
10.11728/cjss2021.01.084,40 Years of Space Astronomy in China,WU Bobing; MA Yuqian; ZHANG Shuangnan; CHANG Jin,2021,Chinese Journal of Space Science,,,10.11728/cjss2021.01.084,,,journal,False,0,,0.0,
10.1007/s12217-026-10244-5,GRS Ground-Based Short-Term Microgravity Test of “Taiji-1” Utilizing the µg0-Level Drop Tower Beijing,Laifu Chen; Shaoxin Wang; Kaifeng Li; Jianfu Zhao; Heng Jiang; Zuolei Wang; Ziren Luo; Keqi Qi; Ruihong Gao,2026,Microgravity Science and Technology,,,10.1007/s12217-026-10244-5,,,journal,False,0,pathfinder,1.0,
10.1088/1572-9494/add1b9,Detectability of the chiral gravitational wave background from audible axions with the LISA-Taiji network,Hong Su; Baoyu Xu; Ju Chen; Chang Liu; Yun-Long Zhang,2025,Communications in Theoretical Physics,,,10.1088/1572-9494/add1b9,2503.20778,,preprint,False,0,data_analysis,1.0,
10.3390/rs17050738,Parameter Design for Inter-Satellite Laser Link Acquisition Under Weak Light Conditions,Mengyang Zhao; Jia Shen; Juan Wang; Pan Li; Ruihong Gao; Ziren Luo,2025,Remote Sensing,,,10.3390/rs17050738,,,journal,False,0,mission_design,1.0,
10.1103/PhysRevD.111.084026,Alternative LISA-TAIJI networks: Detectability of parity violation in stochastic gravitational wave background,Ju Chen; Chang Liu; Yun-Long Zhang; Gang Wang,2024,Physical Review D,,,10.1103/PhysRevD.111.084026,2412.18420,,preprint,False,0,data_analysis,1.0,
10.1117/1.JATIS.10.4.044006,Design and wavefront test method for telescope of space-based gravitational wave detection “Taiji” program,Shang Wang; Lei Liu; Xinxu Cui; Chao Fang; Zhi Wang,2024,"Journal of Astronomical Telescopes, Instruments, and Systems",,,10.1117/1.JATIS.10.4.044006,,,journal,False,0,mission_design,1.0,
10.1140/epjc/s10052-024-13529-4,Detecting a gravitational wave background from inflation with null energy condition violation: prospects for Taiji,Zu-Cheng Chen; Lang Liu,2024,The European Physical Journal C,,,10.1140/epjc/s10052-024-13529-4,2404.08375,,preprint,False,0,data_analysis,1.0,
10.3390/aerospace11030234,Design and Analysis of the Two-Impulse Transfer Orbit for a Space-Based Gravitational Wave Observatory,Zhu Li; Huixiang Ling; Xiao Zhao,2024,Aerospace,,,10.3390/aerospace11030234,,,journal,False,0,mission_design,1.0,
10.1140/epjc/s10052-024-12735-4,Constraints on Einstein-dilaton Gauss-Bonnet gravity with Taiji,Weilong Luo; Chang Liu; Zong-Kuan Guo,2024,The European Physical Journal C,,,10.1140/epjc/s10052-024-12735-4,2401.03669,,preprint,False,0,source_modeling,1.0,
10.3390/machines11100948,Non-Magnetic Negative Coefficient of Thermal Expansion Support Structure between Payloads in the Taiji Space Gravitational Wave Detection Satellite,Yuqing Diao; Wei Tao; Xiaoqin Deng; Wei Sha,2023,Machines,,,10.3390/machines11100948,,,journal,False,0,,1.0,
10.3390/photonics10080908,The Influence of On-Orbit Micro-Vibration on Space Gravitational Wave Detection,Zhiwei Chen; Chao Fang; Zhenpeng Wang; Changxiang Yan; Zhi Wang,2023,Photonics,,,10.3390/photonics10080908,,,journal,False,0,mission_design,1.0,
10.1038/s41598-023-37005-3,Effect of solar proton events on test mass for gravitational wave detection in the 24th solar cycle,Ruilong Han; Minghui Cai; Tao Yang; Liangliang Xu; Qing Xia; Xi Jia; Dawei Gao; Jia Han,2023,Scientific Reports,,,10.1038/s41598-023-37005-3,,,journal,False,0,,1.0,
10.1117/1.OE.62.6.065107,Optical system design of large-aperture space gravitational wave telescope,Miao Yu; Jiancong Li; Hongan Lin; Yaozhang Huang; Zhi Wang; Yanxiong Wu,2023,Optical Engineering,,,10.1117/1.OE.62.6.065107,,,journal,False,0,instrument,1.0,
10.1117/12.2683956,Development of space-borne transportable high-finesse Fabry–Pérot cavity and its performance in ultra-stable laser,Chengwen Xing; Junyang Xiong; Pengyang Zhao; Jiuchang Deng; Zhao Cui; Fanchao Meng; Lingqiang Meng; Jianjun Jia,2023,Third Optics Frontier Conference (OFS 2023),,,10.1117/12.2683956,,,journal,False,0,mission_design,1.0,
10.3390/s23136030,Unsupervised Noise Reductions for Gravitational Reference Sensors or Accelerometers Based on the Noise2Noise Method,Zhilan Yang; Haoyue Zhang; Peng Xu; Ziren Luo,2023,Sensors,,,10.3390/s23136030,2305.06735,,preprint,False,0,mission_design,1.0,
10.3847/2041-8213/acf04a,GRB 211211A-like Events and How Gravitational Waves May Tell Their Origins,Yiqi Yin; Binbin Zhang; Hui Sun; Jun Yang; Yacheng Kang; Lijing Shao; Yu-Han Yang; Bingqing Zhang,2023,The Astrophysical Journal Letters,,,10.3847/2041-8213/acf04a,2304.06581,,preprint,False,0,data_analysis,1.0,
10.3390/app13052923,Stray Light Analysis and Suppression of Taiji Telescope for Space Gravitational Wave Detection Based on Phase Noise Requirement,Benliang Sang; X.-M. Deng; Wei Tao; Yuqing Diao; Wei Sha,2023,Applied Sciences,,,10.3390/app13052923,,,journal,False,0,instrument,1.0,
10.3390/app122412697,Analysis of Telescope Wavefront Aberration and Optical Path Stability in Space Gravitational Wave Detection,Zhiwei Chen; Rongkuan Leng; Changxiang Yan; Chao Fang; Zhi Wang,2022,Applied Sciences,,,10.3390/app122412697,,,journal,False,0,instrument,1.0,
10.3847/1538-3881/ac23d8,Prospects for Detecting Exoplanets around Double White Dwarfs with LISA and Taiji,Yacheng Kang; Chang Liu; Lijing Shao,2021,The Astronomical Journal,,,10.3847/1538-3881/ac23d8,2108.01357,,preprint,False,0,mission_design,1.0,
10.1142/S0217751X21400194,The drag-free control design and in-orbit experimental results of “Taiji-1”,Huang Zhiqiang; Pengcheng Wang; Jianfeng Deng; Zhiming Cai; Zhi Wang; Zuolei Wang; Jinpei Yu; Yueliang Wu; Qi Kang; Li Huawang; Yonghe Zhang,2021,International Journal of Modern Physics A,,,10.1142/S0217751X21400194,,,journal,False,0,mission_design,1.0,
10.1142/S0217751X21400133,First result of orbit verification of Taiji-1 hall micro thruster,Shuiai Xu; Lu Xu; Linxiao Cong; Yonggui Li; Cong-Feng Qiao,2021,International Journal of Modern Physics A,,,10.1142/S0217751X21400133,,,journal,False,0,mission_design,1.0,
10.1364/ao.405467,Far-field optical path noise coupled with the pointing jitter in the space measurement of gravitational waves.,Ya Zhao; Jia Shen; Chao Fang; Zhi Wang; Ruihong Gao; Wei Sha,2020,Applied Optics,,,10.1364/ao.405467,,,journal,False,0,instrument,1.0,
10.1364/oe.397097,Tilt-to-length noise coupled by wavefront errors in the interfering beams for the space measurement of gravitational waves.,Ya Zhao; Jia Shen; Chao Fang; He-shan Liu; Zhi Wang; Ziren Luo,2020,Optics Express,,,10.1364/oe.397097,,,journal,False,0,mission_design,1.0,
10.1088/1674-4527/20/9/135,The formation of neutron star systems through accretion-induced collapse in white-dwarf binaries,Bo Wang; Dongdong Liu,2020,Research in Astronomy and Astrophysics,,,10.1088/1674-4527/20/9/135,2005.01880,,preprint,False,0,mission_design,1.0,
10.1109/TASE.2025.3574422,A Filter-Based Extended State Observer With Arbitrary Noise Suppression Ability and Its Application to Drag-Free Spacecraft System,Guotao Zhao; Bing Cui; Pengcheng Wang; Yuanqing Xia; Yonghe Zhang,2025,IEEE Transactions on Automation Science and Engineering,,,10.1109/TASE.2025.3574422,,,journal,False,0,mission_design,1.0,
10.5220/0013074700004601,Analysis of the State-of-Art Observations for Gravitational Wave Searching,Shaoping Deng,2024,"Proceedings of the 1st International Conference on Innovations in Applied Mathematics, Physics and Astronomy",,,10.5220/0013074700004601,,,journal,False,0,instrument,1.0,
10.1109/ACCESS.2022.3152490,Dimensional Stability Ground Test and in-Orbit Prediction of SiC Telescope Frame for Space Gravitational Wave Detection,Benliang Sang; X.-M. Deng; Bo Peng; Wei Tao; Wei Sha,2022,IEEE Access,,,10.1109/ACCESS.2022.3152490,,,journal,False,0,mission_design,1.0,
10.11728/cjss2020.05.691,Taiji-1 Satellite Mission,LUO Ziren; Zhang Min; WU Yueliang,2020,Chinese Journal of Space Science,,,10.11728/cjss2020.05.691,,,journal,False,0,mission_design,1.0,
10.1016/j.measurement.2025.119825,Limitations and improvements in low-frequency performance of phasemeter for space gravitational wave detection,Run Yang; Zi-Ren Luo; He-Shan Liu,2026,Measurement,,,10.1016/j.measurement.2025.119825,,,journal,False,0,,0.7,
10.3390/sym18010093,Key Noise Evaluation of Analog Front-End in Microradian-Level Phasemeter for Space Gravitational Wave Detection,Ke Xue; Tao Yu; Hongyu Long,2026,Symmetry,,,10.3390/sym18010093,,,journal,False,0,mission_design,0.7,
10.1016/j.optlastec.2025.114266,Nijboer–Zernike approach for far-field propagation simulations in space-based gravitational wave detector,Zichao Fan; Zhiyu Jiang; Shili Wei,2026,Optics & Laser Technology,,,10.1016/j.optlastec.2025.114266,,,journal,False,0,,0.7,
10.1088/1361-6382/ae5d1c,Construction techniques and commissioning of the Three-Backlink Experiment for the LISA mission,Lea Bischof; Melanie Ast; Jiang Ji Ho-Zhang; Nicole Knust; Daniel Penkert; Daniel Jestrabek; Jens Reiche; Thomas S Schwarze; Katharina-Sophie Isleif; Oliver Gerberding; Stefan Ast; Gerhard Heinzel; Karsten Danzmann,2025,Classical and Quantum Gravity,,,10.1088/1361-6382/ae5d1c,2512.14485,,preprint,False,0,instrument,0.7,
10.1088/1361-6382/ae430f,Demonstrating sub-picometer non-reciprocity levels in the Three-Backlink Experiment for LISA,Jiang Ji Ho-Zhang; Melanie Ast; Lea Bischof; Michael Born; Daniel Jestrabek; Stefan Ast; Katharina-Sophie Isleif; Oliver Gerberding; Thomas S Schwarze; Jens Reiche; Gerhard Heinzel; Karsten Danzmann,2025,Classical and Quantum Gravity,,,10.1088/1361-6382/ae430f,2512.14484,,preprint,False,0,instrument,0.7,
10.1103/5r3c-9n8z,Experimental demonstration of an on-axis laser ranging interferometer for future gravity missions,Dai Wei; Christoph Bode; Kohei Yamamoto; Yong-Tae Lee; Germán Fernández Barranco; V. Muller; Miguel Dovale Álvarez; Juan José Esteban Delgado; Gerhard Heinzel,2025,Physical Review Applied,,,10.1103/5r3c-9n8z,2511.19533,,preprint,False,0,instrument,0.7,
10.1088/1361-6382/ae4da4,GR-Athena++ simulations of spinning binary black hole mergers,Estuti Shukla; Alireza Rashti; Rossella Gamba; David Radice; Koustav Chandra,2025,Classical and Quantum Gravity,,,10.1088/1361-6382/ae4da4,2510.13963,,preprint,False,0,data_analysis,0.7,
10.1016/j.actaastro.2025.10.017,Low-thrust fuel-optimal trajectory optimization of multi-mode propulsion in Tianqin constellation,Runxiang Huang; Di Wu; Xiaodong Liu,2025,Acta Astronautica,,,10.1016/j.actaastro.2025.10.017,,,journal,False,0,mission_design,0.7,
10.1103/n3vt-nyly,Modeling and suppression of tilt-to-length noise in far-field detection for space-based gravitational wave detectors,Lin Yang; Panpan Wang; Chenggang Shao,2025,Physical Review D,,,10.1103/n3vt-nyly,,,journal,False,0,data_analysis,0.7,
10.1088/1361-6382/ae085c,Frequency-multiplexed decoupled multi-degree-of-freedom capacitive sensing for gravitational reference system: design and experimental validation,Qingqing Yang; Yanzheng Bai; Ming Hu; Wei Hong; Chaoli Ouyang; Shaobo Qu; Chengrui Wang; Jianbo Yu; Wendong Yu; Zebing Zhou,2025,Classical and Quantum Gravity,,,10.1088/1361-6382/ae085c,,,journal,False,0,mission_design,0.7,
10.3390/photonics12090879,Simulation of Heterodyne Signal for Science Interferometers of Space-Borne Gravitational Wave Detector and Evaluation of Phase Measurement Noise,Tao Yu; Ke Xue; Hongyu Long; Zhi Wang; Yunqing Liu,2025,Photonics,,,10.3390/photonics12090879,,,journal,False,0,mission_design,0.7,
10.1088/1361-6501/addf6e,Improving actuation stability with sigma-delta noise shaping technique for space gravitational reference system,Jinfeng Lu; Yiyan Jiang; Junjie Zhou; Ming Hu; Xiaotian Yang; Duo Li; Chaoli Ouyang; Hongyi Fu; Chujie Zhang; Yanzheng Bai; Zebing Zhou,2025,Measurement Science and Technology,,,10.1088/1361-6501/addf6e,,,journal,False,0,data_analysis,0.7,
10.3847/1538-4357/adfc55,Revealing the Nature of Long-period Transients with Space-based Gravitational-wave Interferometers,Arthur G. Suvorov; Clara Dehman; Jos'e A. Pons,2025,The Astrophysical Journal,,,10.3847/1538-4357/adfc55,2505.06125,,preprint,False,0,mission_design,0.7,
arxiv:2504.10083,Axion-like Dark Matter Search with Space-based Gravitational Wave Detectors,Run-Min Yao; Xiao-Jun Bi; Peng-Fei Yin; Qing-Guo Huang,2025,,,,,2504.10083,,preprint,False,0,instrument,0.7,
10.1007/s11433-025-2831-1,Beijing Normal University 12-meter interferometric kHz gravitational wave detector prototype: Design and scientific prospects,Mengyao Wang; Fan Zhang; Xinyao Guo; Haixing Miao; Huan Yang; Yiqiu Ma; Haoyu Wang; Haibo Wang; Teng Zhang; Mengdi Cao; Yuchao Chen; Xiaoman Huang; Fangfei Liu; Jianyu Liu; Yuan Pan; Junlang Li; Yulin Xia; Jianbo Xing; Yujie Yu; Chenjie Zhou; Zongsheng Zhu,2025,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-025-2831-1,2503.24178,,preprint,False,0,pathfinder,0.7,
10.1103/physrevapplied.23.034056,Thermal analysis of the inertial sensor during the preliminary stage of the TianQin project,Yuxiang Wang; Wenhai Tan; Wenbo Chang; Baoxing Chen; Wei Li; Chao Xue; Qi Liu; Zhu Li; Shanqing Yang,2025,Physical Review Applied,,,10.1103/physrevapplied.23.034056,,,journal,False,0,,0.7,
10.1088/1361-6501/adc02f,Investigation on actuation to sensing crosstalk in the space inertial sensors,Chaoli Ouyang; Ming Hu; Chengrui Wang; Hongyi Fu; Jinfeng Lu; Yanzheng Bai; Zebing Zhou,2025,Measurement Science and Technology,,,10.1088/1361-6501/adc02f,,,journal,False,0,source_modeling,0.7,
10.1109/TIM.2025.3650234,High-Frequency Magnetic Response Measurement of Test Mass With a Fluxgate Magnetometer for Gravitational Wave Detection,Yuanyang Yu; Butian Zhang; Shengxin Lin; Jianping Liang; Yancong Huo; Wei Su; Donghua Pan; Shun Wang; Ze-Bing Zhou,2025,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2025.3650234,2503.02588,,preprint,False,0,data_analysis,0.7,
10.3390/s24237723,Modeling and Simulation of Eddy Current Dissipation Magnetic Acceleration Noise of Space Inertial Sensors,Pengxuan Li; Zhiyin Sun; Wei Gao; Bingzhang Cao; Yunzhao Li; Liyi Li; Lei Wang,2024,Sensors,,,10.3390/s24237723,,,journal,False,0,mission_design,0.7,
10.1063/5.0219215,Bidirectional scanning acquisition of inter-satellite laser links for space gravitational wave detection mission.,Xianda Liu; Yunhe Meng,2024,Review of Scientific Instruments,,,10.1063/5.0219215,,,journal,False,0,instrument,0.7,
10.3390/s24227309,High-Performance Telescope System Design for Space-Based Gravitational Waves Detection,Huiru Ji; Lujia Zhao; Zichao Fan; Rundong Fan; Jiamin Cao; Yan Mo; Hao Tan; Zhiyu Jiang; Donglin Ma,2024,Sensors,,,10.3390/s24227309,,,journal,False,0,instrument,0.7,
10.3847/1538-4357/ad9ea9,Multimessenger Probes of Supermassive Black Hole Spin Evolution,Angelo Ricarte; Priyamvada Natarajan; Ramesh Narayan; Daniel C. M. Palumbo,2024,The Astrophysical Journal,,,10.3847/1538-4357/ad9ea9,2410.07477,,preprint,False,0,instrument,0.7,
10.1016/j.actaastro.2024.10.006,Optimization of low-thrust periodic reconfiguration in Tianqin orbit,Runxiang Huang; Xiaodong Liu; Di Wu,2024,Acta Astronautica,,,10.1016/j.actaastro.2024.10.006,,,journal,False,0,mission_design,0.7,
10.1103/physrevd.111.043012,Gravitational wave forecasts constrained by JWST AGN observations for early massive black hole mergers,Hanpu Liu; Kohei Inayoshi,2024,Physical Review D,,,10.1103/physrevd.111.043012,2409.18194,,preprint,False,0,mission_design,0.7,
10.1063/5.0215690,Laboratory demonstration of an off-axis optical bench design for future gravity missions.,Bo Peng; Kailan Wu; Jingui Wu; Zhongkai Guo; Yun Wang; Ming Li; Yongchao Zheng; Xu Li; Chenhui Xia; Shaojun Bai; Yiqun Wang; Xuling Lin,2024,Review of Scientific Instruments,,,10.1063/5.0215690,,,journal,False,0,instrument,0.7,
10.1109/CIS-RAM61939.2024.10673116,Orbital Error Propagation for Geocentric Space-based Gravitational Wave Observatory Based on KRG-HDMR Method,Jianchao Zheng; Feida Jia; Xiangyu Li,2024,"2024 IEEE International Conference on Cybernetics and Intelligent Systems (CIS) and IEEE International Conference on Robotics, Automation and Mechatronics (RAM)",,,10.1109/CIS-RAM61939.2024.10673116,,,journal,False,0,mission_design,0.7,
10.1016/j.actaastro.2024.07.047,Nonlinear modelling and validation of spacecraft dynamics for space-based gravitational wave detector,Dexuan Zhang; Xiaorong Ye; Hongyin Li; Guoying Zhao; Junxiang Lian,2024,Acta Astronautica,,,10.1016/j.actaastro.2024.07.047,,,journal,False,0,,0.7,
10.1063/5.0175676,A high resolution and wide range valve for micronewton cold gas thrusters.,Hao-Yuan Zhang; Jianping Liu; Shaogang Hu; Jialin Yin; Yuan Zhong; Zhu Li; Shan-Qing Yang,2024,Review of Scientific Instruments,,,10.1063/5.0175676,,,journal,False,0,data_analysis,0.7,
10.1631/jzus.A2300104,Micro-Newton scale variable thrust control technique and its noise problem for drag-free satellite platforms: a review,Changyi Xu; Wenya Li; Xuhui Liu; Yong Li; Chao Zhang,2023,Journal of Zhejiang University-SCIENCE A,,,10.1631/jzus.A2300104,,,journal,False,0,instrument,0.7,
10.1063/5.0159442,Effects of magnetic field configurations on the minimized ECR ion thrusters for micro-Newton and wide-range operations,Sheng-Feng Meng; Da-Ren Yu,2023,Physics of Plasmas,,,10.1063/5.0159442,,,journal,False,0,mission_design,0.7,
10.1103/PhysRevApplied.20.024078,"<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll""><mml:mn>2</mml:mn><mml:mo>×</mml:mo><mml:msup><mml:mn>10</mml:mn><mml:mrow><mml:mo>−</mml:mo><mml:mn>13</mml:mn></mml:mrow></mml:msup></mml:math>
 Fractional Laser-Frequency Stability with a 7-cm Unequal-Arm",Victor Huarcaya; Miguel Dovale Álvarez; Daniel Penkert; Stefano Gozzo; Pablo Martínez Cano; Kohei Yamamoto; Juan José Esteban Delgado; Moritz Mehmet; Karsten Danzmann; Gerhard Heinzel,2023,Physical Review Applied,,,10.1103/PhysRevApplied.20.024078,2308.11325,,preprint,False,0,instrument,0.7,
10.1109/TAES.2022.3224410,A Controller Design Method for Drag-Free Spacecraft Multiple Loops With Frequency Domain Constraints,Zhijie Ma; Jihe Wang,2023,IEEE Transactions on Aerospace and Electronic Systems,,,10.1109/TAES.2022.3224410,,,journal,False,0,instrument,0.7,
10.1103/PhysRevD.109.084072,Self-forced inspirals with spin-orbit precession,Philip Lynch; Maarten van de Meent; Niels Warburton,2023,Physical Review D,,,10.1103/PhysRevD.109.084072,2305.10533,,preprint,False,0,mission_design,0.7,
10.3390/aerospace10020201,Design of High-Performance and General-Purpose Satellite Management Unit Based on Rad-Hard Multi-Core SoCand Linux,Lu Li; Junwang He; Dongxiao Xu; Wen Chen; Jinpei Yu; Huawang Li,2023,Aerospace,,,10.3390/aerospace10020201,,,journal,False,0,,0.7,
10.1109/ICUS55513.2022.9987220,Configuration Uncertainty Propagation of Geocentric Interferometric Constellation with Respect to Orbital Element Errors,Feida Jia; Xiangyu Li; Xingyu Zhou; Dong Qiao,2022,2022 IEEE International Conference on Unmanned Systems (ICUS),,,10.1109/ICUS55513.2022.9987220,,,journal,False,0,mission_design,0.7,
10.1016/j.actaastro.2022.06.031,Drag-free design based on Embedded Model Control for TianQin project,Chunyu Xiao; Enrico Canuto; Wei Hong; Zebing Zhou; Jun Luo,2022,Acta Astronautica,,,10.1016/j.actaastro.2022.06.031,,,journal,False,0,instrument,0.7,
10.1093/mnras/stab2032,Ultracompact X-ray binaries with He star companions,Bo Wang; Wen-Cong Chen; Dong Liu; Hailiang Chen; Chengyuan Wu; Wen-Jia Tang; Yunlang Guo; Zhanwen Han,2021,Monthly Notices of the Royal Astronomical Society,,,10.1093/mnras/stab2032,2106.01369,,preprint,False,0,mission_design,0.7,
10.1016/j.optcom.2025.132777,False locking in a digital optical phase-locked system for space-based gravitational wave detection,Zhongyu Wu; Ya-Xuan Fang; Sicheng Jiang; Fengchun Qiu; Zeren Zhao; Ming Chen; Yiqi Li; Yuanbo Du; Hsien-Chi Yeh,2026,Optics Communications,,,10.1016/j.optcom.2025.132777,,,journal,False,0,,0.7,
10.1109/TIM.2024.3453345,Optimization Design of Decimation Filter for the Phasemeter in the Space Gravitational Wave Detection,Run Yang; Heshan Liu; Ziren Luo,2024,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2024.3453345,,,journal,False,0,data_analysis,0.7,
10.7498/aps.72.20222127,Single-frequency laser with low intensity noise in milli-hertz band for space-based gravitational wave detection,Zaiyuan Wang; Jiehao Wang; Yuhang Li; Qiang Liu,2023,Acta Physica Sinica,,,10.7498/aps.72.20222127,,,journal,False,0,instrument,0.7,
10.1109/TAES.2025.3575552,Adaptive Control for Test Mass Capture and Drag-Free Mode in Drag-Free Satellite,Yankai Wang; Yingjie Chen; Ti Chen; Zhengtao Wei; Javad Tayebi,2025,IEEE Transactions on Aerospace and Electronic Systems,,,10.1109/TAES.2025.3575552,,,journal,False,0,mission_design,0.3,
10.3389/fspas.2025.1664938,Adaptive extended Kalman filter and laser link acquisition in the detection of gravitational waves in space,Jinke Yang; Yong Xie; Yidi Fan; Pengcheng Wang; Xindong Liang; Haojie Li; Xue Wang; Zhao Cui; Jianjun Jia; Yucheng Tang; Yun Kau Lau,2025,Frontiers in Astronomy and Space Sciences,,,10.3389/fspas.2025.1664938,2508.21538,,preprint,False,0,mission_design,0.3,
10.1109/FASTA65681.2025.11138244,LESO-MPC-Based Control for Test Mass Capture in the Release Phase of Gravitational Wave Detection Satellites,Rongqing Yu; Yan Xiao; Dong Ye,2025,2025 4th Conference on Fully Actuated System Theory and Applications (FASTA),,,10.1109/FASTA65681.2025.11138244,,,journal,False,0,,0.3,
